fish,date,Site,trap,species,sex,status,TL,SL,head_width,body_width,papilla,total_mass,liver,acc_gland,total_gonad,gsi,hsi,body_condition,Comments (note intersex or fin erosion),substrate
2672,May,Gr3,S1,NM,M,NRM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2673,May,Gr3,S1,NM,M,NRM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2674,May,Gr3,S1,NM,M,NRM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2675,May,Gr3,S1,NM,M,NRM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2676,May,Gr3,S1,NM,M,NRM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2677,May,Gr3,S1,NM,M,NRM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2678,May,Gr3,S1,NM,M,NRM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2679,May,Gr3,S1,NM,M,NRM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2680,May,Gr3,S1,NM,M,NRM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2681,May,Gr3,S1,NM,M,NRM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2682,May,Gr3,S1,NM,M,NRM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2683,May,Gr3,S1,NM,M,NRM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2684,May,Gr3,S1,NM,M,NRM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2685,May,Gr3,S1,NM,M,NRM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2686,May,Gr3,S1,NM,M,NRM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2687,May,Gr3,S1,NM,M,NRM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2688,May,Gr3,S1,NM,M,NRM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2689,May,Gr3,S1,NM,M,NRM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2690,May,Gr3,S1,NM,M,NRM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2691,May,Gr3,S1,NM,M,NRM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2692,May,Gr3,S1,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2693,May,Gr3,S1,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2694,May,Gr3,S1,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2695,May,Gr3,S1,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2696,May,Gr3,S1,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2697,May,Gr3,S1,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2698,May,Gr3,S1,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2699,May,Gr3,S1,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2700,May,Gr3,S1,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2701,May,Gr3,S1,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2702,May,Gr3,S1,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2703,May,Gr3,S1,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2704,May,Gr3,S1,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2705,May,Gr3,S1,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2706,May,Gr3,S1,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2707,May,Gr3,S1,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2708,May,Gr3,S1,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2709,May,Gr3,S1,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2710,May,Gr3,S1,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2711,May,Gr3,S1,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2712,May,Gr3,S1,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2713,May,Gr3,S1,NM,F,RF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2714,May,Gr3,S1,NM,F,RF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2715,May,Gr3,S1,NM,M,SM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2716,May,Rp1,B3u,NM,M,PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2717,May,Rp1,B3u,NM,M,PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2718,May,Rp1,B3u,NM,M,PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2719,May,Rp1,B3u,NM,M,NRM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2720,May,Rp1,B3u,NM,M,NRM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2721,May,Rp1,B3u,NM,M,SM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2722,May,Rp1,B3u,NM,F,RF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2723,May,Rp1,B3u,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2781,May,Gr1,B2,NM,M,PM,130.04,109.93,23.14,18.94,5.86,26.719,0.574,0.359,0.636,NA,NA,NA,NA,Gravel
2782,May,Gr1,B2,NM,M,PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2783,May,Gr1,B2,NM,M,PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2784,May,Gr1,B2,NM,M,PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2785,May,Gr1,B2,NM,M,PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2786,May,Gr1,B2,NM,M,PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2787,May,Gr1,B2,NM,M,PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2788,May,Gr1,B2,NM,M,PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2789,May,Gr1,B2,NM,M,NRM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2790,May,Gr1,B2,NM,M,NRM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2791,May,Gr1,B2,NM,M,NRM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2792,May,Gr1,B2,NM,M,NRM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2793,May,Gr1,B2,NM,M,NRM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2794,May,Gr1,B2,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2795,May,Gr1,B2,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2796,May,Gr1,B2,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2797,May,Gr1,B2,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2798,May,Gr1,B2,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2799,May,Gr1,B2,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2800,May,Gr1,B2,NM,F,RF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2801,May,Gr1,B2,NM,F,RF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2802,May,Gr1,B2,NM,F,RF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2803,May,Gr1,B2,NM,M,SM,70.54,57.83,11.35,11.22,5.04,4.421,0.044,0.012,0.373,NA,NA,NA,NA,Gravel
2804,May,Gr1,B2,NM,M,SM,72.31,59.21,10.2,11.97,5.69,4.831,0.036,0.01,0.394,NA,NA,NA,NA,Gravel
2805,May,Gr1,B2,NM,M,SM,64.98,53.5,8.51,9.42,5.72,3.233,0.031,0.011,0.272,NA,NA,NA,NA,Gravel
2830,May,Gr1,S1,NM,M,PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2831,May,Gr1,S1,NM,M,PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2832,May,Gr1,S1,NM,M,PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2833,May,Gr1,S1,NM,M,PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2834,May,Gr1,S1,NM,M,PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2835,May,Gr1,S1,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2836,May,Gr1,S1,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2837,May,Gr1,S1,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2838,May,Gr1,S1,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2839,May,Gr1,S1,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2840,May,Gr1,S1,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2841,May,Gr1,S1,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2842,May,Gr1,B1,NM,M,PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2843,May,Gr1,B1,NM,M,PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2844,May,Gr1,B1,NM,M,PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2845,May,Gr1,B1,NM,M,PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2846,May,Gr1,B1,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2847,May,Gr1,B1,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2848,May,Gr1,B1,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2849,May,Gr1,B1,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2850,May,Gr1,B1,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2851,May,Gr1,B1,NM,M,NRM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2852,May,Gr1,B1,NM,M,NRM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2853,May,Gr1,B1,NM,M,NRM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2854,May,Gr1,B1,NM,M,NRM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2858,May,Gr1,Net,NM,M,PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2859,May,Gr1,Net,NM,M,PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2860,May,Gr1,Net,NM,M,PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2861,May,Gr1,Net,NM,M,PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2862,May,Gr1,Net,NM,M,NRM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2863,May,Gr1,Net,NM,M,NRM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2864,May,Gr1,Net,NM,M,NRM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2865,May,Gr1,Net,NM,M,NRM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2866,May,Gr1,Net,NM,M,NRM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2867,May,Gr1,Net,NM,M,NRM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2868,May,Gr1,Net,NM,M,SM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2869,May,Gr1,Net,NM,M,SM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2870,May,Gr1,Net,NM,M,SM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2871,May,Gr1,Net,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2872,May,Gr1,Net,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2873,May,Gr1,Net,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2874,May,Gr1,Net,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2875,May,Gr1,Net,NM,F,RF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2876,May,Gr1,Net,NM,F,RF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2877,May,Gr1,Net,NM,F,RF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2887,May,Gr1,S2,NM,M,NRM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2953,May,Rp2,Net,NM,M,PM,117.02,97.51,21.07,18.33,6.18,19.857,0.343,0.112,0.341,NA,NA,NA,NA,Riprap
2954,May,Rp2,Net,NM,M,PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2955,May,Rp2,Net,NM,M,PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2956,May,Rp2,Net,NM,M,PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2957,May,Rp2,Net,NM,M,PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2958,May,Rp2,Net,NM,M,NRM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2959,May,Rp2,Net,NM,M,NRM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2960,May,Rp2,Net,NM,M,NRM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2961,May,Rp2,Net,NM,M,NRM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2962,May,Rp2,Net,NM,M,NRM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2963,May,Rp2,Net,NM,M,NRM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2964,May,Rp2,Net,NM,M,NRM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2965,May,Rp2,Net,NM,M,NRM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2966,May,Rp2,Net,NM,M,NRM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2967,May,Rp2,Net,NM,M,SM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2968,May,Rp2,Net,NM,M,SM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2969,May,Rp2,Net,NM,M,SM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2970,May,Rp2,Net,NM,M,SM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2971,May,Rp2,Net,NM,M,SM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2972,May,Rp2,Net,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2973,May,Rp2,Net,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2974,May,Rp2,Net,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2975,May,Rp2,Net,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2976,May,Rp2,Net,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2977,May,Rp2,Net,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2978,May,Rp2,Net,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2979,May,Rp2,Net,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2980,May,Rp2,Net,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2981,May,Rp2,Net,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2982,May,Rp2,Net,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2983,May,Rp2,Net,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2984,May,Rp2,Net,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2985,May,Rp2,Net,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2986,May,Rp2,Net,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2987,May,Rp2,Net,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2988,May,Rp2,Net,NM,F,RF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2989,May,Rp2,Net,NM,F,RF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2990,May,Rp2,Net,NM,F,RF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2991,May,Rp2,Net,NM,F,RF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2992,May,Rp2,Net,NM,F,RF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2993,May,Rp2,Net,NM,F,RF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2994,May,Rp2,Net,NM,F,RF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2995,May,Rp2,Net,NM,F,RF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2996,May,Rp2,Net,NM,F,RF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2997,May,Rp2,Net,NM,F,RF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2998,May,Rp2,S2,NM,M,PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2999,May,Rp2,S2,NM,M,PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
3000,May,Rp2,S2,NM,M,PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
3001,May,Rp2,S2,NM,M,PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
3002,May,Rp2,S2,NM,M,PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
3003,May,Rp2,S2,NM,M,PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
3004,May,Rp2,S2,NM,M,PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
3005,May,Rp2,S2,NM,M,PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
3006,May,Rp2,S2,NM,M,SM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
3007,May,Rp2,S2,NM,M,SM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
3008,May,Rp2,S2,NM,M,SM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
3009,May,Rp2,S2,NM,M,NRM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
3010,May,Rp2,S2,NM,F,RF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
3011,May,Rp2,S2,NM,F,RF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
3012,May,Rp2,S2,NM,F,RF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
3013,May,Rp2,S2,NM,F,RF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
3014,May,Rp2,S2,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
3015,May,Rp2,S2,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
3016,May,Rp2,S2,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
3017,May,Rp2,B2,NM,M,PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
3018,May,Rp2,B2,NM,M,PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
3019,May,Rp2,B2,NM,M,NRM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
3020,May,Rp2,B2,NM,M,NRM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
3021,May,Rp2,B2,NM,M,SM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
3022,May,Rp2,B2,NM,M,SM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
3023,May,Rp2,B2,NM,F,RF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
3024,May,Rp2,B2,NM,F,RF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
3025,May,Rp2,B2,NM,F,RF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
3026,May,Rp2,B2,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
3027,May,Rp2,B2,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
3028,May,Rp2,B1,NM,M,PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
3029,May,Rp2,B1,NM,M,PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
3030,May,Rp2,B1,NM,M,PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
3031,May,Rp2,B1,NM,M,PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
3032,May,Rp2,B1,NM,M,PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
3033,May,Rp2,B1,NM,M,NRM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
3034,May,Rp2,B1,NM,M,NRM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
3035,May,Rp2,B1,NM,M,SM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
3036,May,Rp2,B1,NM,F,RF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
3037,May,Rp2,B1,NM,F,RF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
3038,May,Rp2,B1,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
3039,May,Rp2,S1,NM,M,PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
3040,May,Rp2,S1,NM,M,PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
